year,exported_at,FAC_NO,FAC_NAME,FAC_STR_ADDR,FAC_CITY,FAC_ZIP,FAC_PHONE,LICENSE_NO,LICENSE_STATUS,LIC_CAT,HHAH_LICEE_TOC,HHAH_MEDI_CAL_VISITS,HHAH_MEDICARE_VISITS,HOSPICE_PATS_PAID_BY_MEDI_CAL,HOSPICE_PATS_PAID_BY_MEDICARE,HOSPICE_MEDI_CAL_REVENUE,HOSPICE_MEDICARE_REVENUE,HOSPICE_TOT_OPER_REVENUE,HOSPICE_NET_INCOME
2024,2026-01-16T17:15:21Z,406344150,KAISER FOUNDATION HOSPITAL HOSPICE - SO SACRAMENTO - BRANCH,8241 E. STOCKTON BLVD,SACRAMENTO,95828,(916) 486-5400,100000599,Open,Hospice,,,,29,108,,,,
2024,2026-01-16T17:15:21Z,406344151,KAISER FOUNDATION HOSP. HOME HEALTH - SO SACRAMENTO,8241 E STOCKTON BLVD,SACRAMENTO,95828,(916) 486-5400,100000023,Open,Home Health Agency,Non-Profit Corporation (including church-related),137,458,,,,,,
2024,2026-01-16T17:15:21Z,406344152,FIRST CALL HOME CARE,"6929 SUNRISE BLVD, STE 180",CITRUS HEIGHTS,95610,(916) 725-2580,100000488,Open,Home Health Agency,Investor - Corporation,,,15,343,481140,9469208,7252034,-194092
2024,2026-01-16T17:15:21Z,406344159,NATIONAL HOME HEALTH SERVICES,"2277 WATT AVE, SUITE 300",SACRAMENTO,95825,4158122955,550001591,Closed,Home Health Agency,Investor - Corporation,0,866,,,,,,
2024,2026-01-16T17:15:21Z,406344166,AVEANNA HEALTHCARE,"1601 RESPONSE RD, STE 250",SACRAMENTO,95815,9169230881,550001269,Open,Home Health Agency,Investor - Limited Liability Company,13001,0,,,,,,
2024,2026-01-16T17:15:21Z,406344168,SUTTER HOSPICE - SACRAMENTO,8334 FERGUSON AVE,SACRAMENTO,95828,916-388-6255,550001312,Open,Hospice,,,,114,988,1876743,18295396,20857471,1571786
2024,2026-01-16T17:15:21Z,406344183,"SWEET ANGELS HOME HEALTH PROVIDERS, INC.","3443 RAMONA AVE, STE 23",SACRAMENTO,95826,916-999-1429,550001929,Open,Home Health Agency,Investor - Corporation,,7383,,,,,,
2024,2026-01-16T17:15:21Z,406344185,BLOSSOM RIDGE HOME HEALTH AGENCY,"520 9TH STREET, SUITE 240",SACRAMENTO,95814,916-550-9546,550002053,Open,Home Health Agency,Investor - Limited Liability Company,113,21318,7,261,139291,5032299,5314696,71028
2024,2026-01-16T17:15:21Z,406344194,"ABSOLUTE COMPASSION , LLC","6355 RIVERSIDE BLVD, STE T",SACRAMENTO,95831,9163995922,550002314,Open,Hospice,,,,0,135,,3359173,3381407,858064
2024,2026-01-16T17:15:21Z,406344195,"ALARS HOME HEALTH, LLC","4234 N FREEWAY BLVD, STE 200",SACRAMENTO,95834,9166481120,550002320,Open,Home Health Agency,Investor - Limited Liability Company,0,7422,,,,,,
2024,2026-01-16T17:15:21Z,406344203,"PROHEALTH HOME CARE, INC. - HHA","1375 EXPOSITION BLVD, STE 250A",SACRAMENTO,95815,8772463830,550002614,Open,Home Health Agency,Investor - Corporation,8,34892,,,,,,
2024,2026-01-16T17:15:21Z,406344204,"PROHEALTH HOME CARE, INC.","1375 EXPOSITION BLVD, STE 250B",SACRAMENTO,95815,9168915072,550002615,Open,Hospice,,,,,92,,732887,804607,-24957
2024,2026-01-16T17:15:21Z,406344205,"R.C. HOSPICE CARE, INC.","3043 GOLD CANAL DR, STE 220",RANCHO CORDOVA,95670,916-858-1440,550002729,Open,Hospice,,,,0,227,0,4869858,5113843,73792
2024,2026-01-16T17:15:21Z,406344207,ASSURANCE HOME CARE,"2255 WATT AVE, STE 20",SACRAMENTO,95825,916-482-0700,550002704,Open,Home Health Agency,Investor - Corporation,,1815,,,,,,
2024,2026-01-16T17:15:21Z,406344215,AMERICAN RIVER HOME CARE,"1451 RIVER PARK DR, STE 244",SACRAMENTO,95815,9162094400,550002997,Open,Home Health Agency,Investor - Corporation,156,22862,,,,,,
2024,2026-01-16T17:15:21Z,406344217,"APPLIED HEALTHCARE SOLUTIONS, INC.","2865 SUNRISE BLVD, STE 104",RANCHO CORDOVA,95742,9166388726,550003037,Open,Home Health Agency,Investor - Corporation,303,9217,,,,,,
2024,2026-01-16T17:15:21Z,406344218,SNOWLINE HOSPICE,"100 HOWE AVE, STE 240N",SACRAMENTO,95825,916-817-2338,100000610,Open,Hospice,,,,1,304,9981,4774970,7554950,-82821
2024,2026-01-16T17:15:21Z,406344225,"APPLIED PALLIATIVE AND HOSPICE SERVICES, INC.","2865 SUNRISE BLVD, STE 103",RANCHO CORDOVA,95742,9166388719,550003484,Open,Hospice,,,,7,340,64120,4616328,4853999,-70567
2024,2026-01-16T17:15:21Z,406344228,"OPTUM INFUSION SERVICES 401, LLC","4610 NORTHGATE BLVD, STE 130",SACRAMENTO,95834,916-648-0124,550003571,Open,Home Health Agency,Investor - Limited Liability Company,0,0,,,,,,
2024,2026-01-16T17:15:21Z,406344237,RX STAFFING HOSPICE CARE,"4640 MARCONI AVE, STE 5",SACRAMENTO,95821,9164858200,550003073,Open,Hospice,,,,,138,,3751484,2106499,609446
2024,2026-01-16T17:15:21Z,406344238,"YOUR CHOICE HOME HEALTH CARE, INC.","2001 ZINFANDEL DR, STE A3",RANCHO CORDOVA,95670,(916) 476-6037,550003909,Open,Home Health Agency,Investor - Corporation,,5041,,,,,,
2024,2026-01-16T17:15:21Z,406344239,"SEASONS HOSPICE & PALLIATIVE CARE OF CALIFORNIA - SACRAMENTO, LLC","2295 GATEWAY OAKS DR, STE 165",SACRAMENTO,95833,9163076458,550003943,Open,Hospice,,,,0,94,,1979615,2347871,174620
2024,2026-01-16T17:15:21Z,406344240,"SUNCREST HOSPICE SACRAMENTO, LLC","2250 DEL PASO RD, STE B",SACRAMENTO,95834,9169280102,550003944,Open,Hospice,,,,186,843,1899057,16815987,17939961,2339883
2024,2026-01-16T17:15:21Z,406344241,GUARDIAN ANGEL HOME CARE OF SACRAMENTO LLC,"1451 RIVER PARK DR, STE 225",SACRAMENTO,95815,916-920-1720,550003966,Open,Home Health Agency,Investor - Limited Liability Company,0,1196,,,,,,
2024,2026-01-16T17:15:21Z,406344242,"LATREIA HEALTHCARE SERVICES, INC.","3090 FITE CIR, STE 101",SACRAMENTO,95827,9164766519,550004000,Open,Hospice,,,,0,127,,3585283,3998527,69687
2024,2026-01-16T17:15:21Z,406344432,SANCTUARY HOME HEALTH,"6608 MERCY CT, STE D",FAIR OAKS,95628,9169037107,550005831,Open,Home Health Agency,Investor - Corporation,48,4517,,,,,,
2024,2026-01-16T17:15:21Z,406344520,PINNACLE HOSPICE CARE,"2775 COTTAGE WAY, SUITE 18",SACRAMENTO,95825,9169938731,550006360,Open,Hospice,,,,,23,,2324735,2351694,-102635
2024,2026-01-16T17:15:21Z,406344608,PINNACLE HOME HEALTH CARE,"2775 COTTAGE WAY , SUITE 19",SACRAMENTO,95825,9169938731,550005932,Open,Home Health Agency,Investor - Corporation,,3082,,,,,,
2024,2026-01-16T17:15:21Z,406344836,"CENTRIC CARE HOSPICE, INC.","9198 GREENBACK LN, SUITE 114",ORANGEVALE,95662,9166033550,550006858,Open,Hospice,,,,3,75,6986,1084595,1090259,-18340
2024,2026-01-16T17:15:21Z,406345180,KH PRIME HOSPICE CARE,"2180 HARVARD ST, STE 330",SACRAMENTO,95815,916-418-4232,550007611,Open,Hospice,,,,,11,,72021,194345,-98810
2024,2026-01-16T17:15:21Z,406345281,"ELK GROVE HOME HEALTH, INC.","2386 MARITIME DR, STE 220",ELK GROVE,95758,916-698-9803,550007924,Open,Home Health Agency,,,,,,,,,
2024,2026-01-16T17:15:21Z,406345438,"ASSURED HOME HEALTH SERVICES, LLC","2717 COTTAGE WAY, STE 5",SACRAMENTO,95825,9169739771,550008118,Open,Home Health Agency,,,,,,,,,
2024,2026-01-16T17:15:21Z,406345548,AMERICAN RIVER INFUSION SERVICES,"3855 N FREEWAY BLVD, STE 110",SACRAMENTO,95834,9165774100,550008072,Open,Home Health Agency,Investor - Corporation,,,,,,,,
2024,2026-01-16T17:15:21Z,406345631,"AMBASSADORE HEALTH CARE - SACRAMENTO, INC.","1851 HERITAGE LN, STE 281",SACRAMENTO,95815,9168091921,550008181,Open,Home Health Agency,Investor - Corporation,,105,,,,,,
2024,2026-01-16T17:15:21Z,406345845,"SKY HOME HEALTH, INC.","7610 AUBURN BLVD, STE 5",CITRUS HEIGHTS,95610,916-530-2112,550007992,Open,Home Health Agency,Investor - Corporation,,1611,,,,,,
2024,2026-01-16T17:15:21Z,406346135,"AMARI HOSPICE CARE, INC.","6720 FAIR OAKS BLVD, STE 100",CARMICHAEL,95608,9169939679,550005936,Open,Hospice,,,,1,154,10472,2423016,3039182,370362
2024,2026-01-16T17:15:21Z,406347372,GOLD COUNTRY HOME HEALTH,"1024 IRON POINT RD, STE 1056",FOLSOM,95630,9162356994,550008177,Open,Home Health Agency,Investor - Corporation,25,384,,,,,,
2024,2026-01-16T17:15:21Z,406347953,ANGELS HOME HEALTH AGENCY INC,"3353 BRADSHAW RD, STE 211",SACRAMENTO,95827,916-610-1004,550008606,Open,Home Health Agency,Investor - Corporation,,95,,,,,,
2024,2026-01-16T17:15:21Z,406360021,"COMPLIANCE HOME HEALTH CARE SERVICES, INC.","2130 N ARROWHEAD AVE, STE 202A",SAN BERNARDINO,92405,9094749355,550008839,Open,Home Health Agency,Investor - Corporation,0,146,,,,,,
2024,2026-01-16T17:15:21Z,406360022,"SALVATION HOSPICE, INC.","8560 VINEYARD AVE, STE 504",RANCHO CUCAMONGA,91730,9097570969,550006984,Open,Hospice,,,,2,30,15753,906822,938327,-93482
2024,2026-01-16T17:15:21Z,406360023,SAFE HAVEN HOSPICE INC,"400 N MOUNTAIN AVE, STE 123F",UPLAND,91786,9095325154,550006081,Open,Hospice,,,,0,10,,341450,341450,341450
2024,2026-01-16T17:15:21Z,406360025,ALOHA HEALTHCARE,4845 CHEYENNE WAY,CHINO,91710,6262898999,980001335,Open,Home Health Agency,Investor - Corporation,,922,,,,,,
2024,2026-01-16T17:15:21Z,406360028,HOMEBRIDGE HOME HEALTH INC,"600 N MOUNTAIN AVE, STE C205D",UPLAND,91786,9095328755,550009017,Open,Home Health Agency,Investor - Corporation,,,,,,,,
2024,2026-01-16T17:15:21Z,406360029,PARTNERS CA HOME HEALTH,"8325 HAVEN AVE, STE 203",RANCHO CUCAMONGA,91730,(909) 481-8205,550009192,Open,Home Health Agency,Investor - Corporation,,,,,,,,
2024,2026-01-16T17:15:21Z,406360030,"ARK HOME HEALTH, INC.","222 N MOUNTAIN AVE, STE 211",UPLAND,91786,9097550285,550009214,Open,Home Health Agency,,,,,,,,,
2024,2026-01-16T17:15:21Z,406360032,"ALLEVIANT CARE HOME HEALTH, INC.","435 ORANGE SHOW LN, STE 207",SAN BERNARDINO,92408,9095310655,550009435,Open,Home Health Agency,,,,,,,,,
2024,2026-01-16T17:15:21Z,406360036,"ETERNAL GRACE HOSPICE, INC.","9613 ARROW RTE, STE B",RANCHO CUCAMONGA,91730,6263906775,550005746,Open,Hospice,,,,,,,,,
2024,2026-01-16T17:15:21Z,406360472,"ST. FRANCIS HOSPICE CARE, INC.","10970 ARROW ROUTE, STE 204",RANCHO CUCAMONGA,91730,9099895383,550003299,Open,Hospice,,,,2,79,71069,2122398,2532484,346827
2024,2026-01-16T17:15:21Z,406360650,"AFFECTIVE HOSPICE CARE, INC.","5050 PALO VERDE ST, STE 208",MONTCLAIR,91763,9099627488,550003337,Open,Hospice,,,,0,72,,846171,881941,-8202
2024,2026-01-16T17:15:21Z,406360679,"GEANA HOSPICE CARE, INC.","820 N MOUNTAIN AVE, STE 107",UPLAND,91786,9093672077,550003339,Open,Hospice,,,,2,49,59012,901375,1283860,124523
2024,2026-01-16T17:15:21Z,406360872,"VALDE HOME HEALTH, INC.","12241 INDUSTRIAL BLVD, STE 202",VICTORVILLE,92395,626-253-8439,550004098,Open,Home Health Agency,Investor - Corporation,,48740,,,,,,
2024,2026-01-16T17:15:21Z,406360902,"GSR HOSPICE, INC.","837 N. LA CADENA DR, STE B",COLTON,92324,(909) 963-0992,550003724,Open,Hospice,,,,2,48,8860,1365482,1374342,469385
2024,2026-01-16T17:15:21Z,406360905,"ANTHEM HOSPICE PROVIDERS, INC.","850 S VIA LATA, STE 118",COLTON,92324,9095334553,550002571,Open,Hospice,,,,1,32,,667179,1065911,159905
2024,2026-01-16T17:15:21Z,406360951,CALSTRO HOSPICE INC.,"4959 PALO VERDE ST, STE 108B",MONTCLAIR,91763,(909) 399-0700,550003508,Open,Hospice,,,,17,643,56148,11417508,12971781,149030
2024,2026-01-16T17:15:21Z,406360995,"NURSES CARE HOSPICE, INC.","909 S CUCAMONGA AVE, STE 115B",ONTARIO,91761,9094088005,550003547,Open,Hospice,,,,0,31,0,658061,603122,-68749
2024,2026-01-16T17:15:21Z,406360996,MONARCA HOSPICE,"545 N MOUNTAIN AVE, STE 108",UPLAND,91786,9096087093,550003419,Open,Hospice,,,,,3,,,,-62157
2024,2026-01-16T17:15:21Z,406361286,CITADEL HOSPICE INC.,"5050 PALO VERDE ST, STE 124",MONTCLAIR,91763,909-677-8502,550004278,Open,Hospice,,,,1,52,10361,764204,830867,-380763
2024,2026-01-16T17:15:21Z,406361297,MERIDIAN HOSPICE CARE,"5562 PHILADELPHIA ST, STE 210",CHINO,91710,909-484-4810,550002781,Open,Hospice,,,,,33,,105568,105568,-117873
2024,2026-01-16T17:15:21Z,406361298,"WINGS OF HOPE HOSPICE, INC","345 W PEARL AVE, STE 240",REDLANDS,92374,909 307 0089,550003546,Open,Hospice,,,,,24,,324567,324567,233247
2024,2026-01-16T17:15:21Z,406361300,"MONZONE'S HOSPICE CARE, LLC","4959 PALO VERDE ST., STE 200A",MONTCLAIR,91763,909-624-5146,550002604,Open,Hospice,,,,,1,,363435,750558,750558
2024,2026-01-16T17:15:21Z,406361307,"EXCELCARE HOSPICE, INC.","937 VIA LATA, STE 200",COLTON,92324,(909) 300-5533,550002651,Open,Hospice,,,,1,14,32894,337662,356666,50235
2024,2026-01-16T17:15:21Z,406361320,AEGIS HOSPICE CARE,"4959 PALO VERDE ST, STE 206C-4",MONTCLAIR,91763,9513302000,550004291,Open,Hospice,,,,0,29,,102462,148600,-279402
2024,2026-01-16T17:15:21Z,406361331,ABOVE AND BEYOND HOSPICE CARE,"4774 RIVERSIDE DR, STE F",CHINO,91710,800-503-2970,550003607,Open,Hospice,,,,6,71,58403,1684642,2510568,68777
2024,2026-01-16T17:15:21Z,406361335,KAISER FOUNDATION HOSPITAL HHA,17284 SLOVER AVE,FONTANA,92337,909-609-3800,240000833,Open,Home Health Agency,Non-Profit Corporation (including church-related),96,178,2,28,,,,
2024,2026-01-16T17:15:21Z,406361356,RIVER OF LIGHT HOSPICE,"256 CAJON ST, STE D",REDLANDS,92373,9097487999,550003664,Open,Hospice,,,,0,61,0,985620,1186039,-967024
2024,2026-01-16T17:15:21Z,406361372,"BRENTON HOSPICE, INC.","8560 VINEYARD AVE., STE 410",RANCHO CUCAMONGA,91730,714-914-7005,550003871,Open,Hospice,,,,,31,0,544459,544620,-417361
2024,2026-01-16T17:15:21Z,406361387,"ALLIANCE HEALTH SERVICES, INC.","1421 E. COOLEY DR., STE 4",COLTON,92324,9097779999,550004437,Open,Home Health Agency,Investor - Corporation,,3401,,,,,,
2024,2026-01-16T17:15:21Z,406361409,"LAKE ARROWHEAD HOME HEALTHCARE, LLC",28200 HIGHWAY 189,LAKE ARROWHEAD,92352,9093375655,550004435,Open,Home Health Agency,Investor - Limited Liability Company,,1879,,,,,,
2024,2026-01-16T17:15:21Z,406361415,"MELORA HOME HEALTH CARE, INC.","818 N MOUNTAIN AVE, SUITE 223",UPLAND,91786,9093669927,550004378,Open,Home Health Agency,Investor - Corporation,,1772,,,,,,
2024,2026-01-16T17:15:21Z,406361463,"CARE AND SUPPORT HOSPICE, INC","4959 PALO VERDE ST, SUITE 206A",MONTCLAIR,91763,9097415287,550004494,Open,Hospice,,,,,143,,3053259,3163468,-1495620
2024,2026-01-16T17:15:21Z,406361472,BUTTERFLY HOSPICE,"600 N. MOUNTAIN AVE., UNIT C206",UPLAND,91786,(909) 931-1966,550004452,Open,Hospice,,,,9,36,620184,376664,996848,-27098
2024,2026-01-16T17:15:21Z,406361478,ALORIA HEALTHCARE,"5050 PALO VERDE STREET, SUITE 120",MONTCLAIR,91763,909 398 0156,550003659,Open,Hospice,,,,0,1,,21195,21195,-351553
2024,2026-01-16T17:15:21Z,406361505,VNA HOSPICE AND PALLIATIVE CARE OF SOUTHERN CA,"1317 W FOOTHILL BLVD, SUITE 235",UPLAND,91786,9096243574,980000547,Open,Home Health Agency,,,,,,,,,
2024,2026-01-16T17:15:21Z,406361519,SEASONS HOSPICE & PALLIATIVE CARE OF CA. SAN BERN. LLC,"12550 HESPERIA RD, SUITE 250",VICTORVILLE,92395,9099811136,550001512,Open,Hospice,,,,,,,,,
2024,2026-01-16T17:15:21Z,406361529,JOURNEY HOSPICE CARE INC.,"600 N MOUNTAIN AVE, STE C203",UPLAND,91786,9092527073,550004470,Open,Hospice,,,,1,197,36639,2598531,3040789,1051408
2024,2026-01-16T17:15:21Z,406361576,"PACIFIC VALLEY HOSPICE CARE, INC.",813 N. LA CADENA DRIVE,COLTON,92324,(909)321-0264,550003875,Open,Hospice,,,,,148,,1976901,2511778,674158
2024,2026-01-16T17:15:21Z,406361578,ADVANCED WELLNESS HOME CARE INC.,"4959 PALO VERDE ST, STE 206C-5",MONTCLAIR,91763,9094470575,550004604,Open,Home Health Agency,Investor - Corporation,,265,,,,,,
2024,2026-01-16T17:15:21Z,406361591,CALIMED HEALTH CARE INC,"869 E FOOTHILL BLVD, UNIT K SUITE A",UPLAND,91786,909-552-6535,550004547,Closed,Home Health Agency,Investor - Corporation,,5182,,,,,,
2024,2026-01-16T17:15:21Z,406361596,PROVIDENCE HOSPICE INC.,"440 N MOUNTAIN AVE, SUITE 201G",UPLAND,91786,9093266010,550004477,Open,Hospice,,,,3,35,92232,683996,832162,-24893
2024,2026-01-16T17:15:21Z,406361617,"GEO HOSPICE CARE, INC.","9607 Business Center Dr, STE G",RANCHO CUCAMONGA,91730,9092676845,550003891,Open,Hospice,,,,18,27,454852,660047,1351916,204455
2024,2026-01-16T17:15:21Z,406361640,"AZURE HEALTH CARE MANAGEMENT, INC.","2130 N ARROWHEAD AVE, SUITE 130C",SAN BERNARDINO,92405,619-254-5473,550004665,Open,Home Health Agency,Investor - Corporation,,704,,,,,,
2024,2026-01-16T17:15:21Z,406361655,COMMUNITY'S CHOICE HOSPICE,"10737 LAUREL ST, STE 245",RANCHO CUCAMONGA,91730,(909) 453-2790,550004672,Open,Hospice,,,,1,15,252,264150,264402,-66965
2024,2026-01-16T17:15:21Z,406361672,BRIDGE HOME HEALTH,"2930 INLAND EMPIRE BLVD, STE 120",ONTARIO,91764,9512700400,550004682,Open,Home Health Agency,Investor - Limited Liability Company,643,5742,,,,,,
2024,2026-01-16T17:15:21Z,406361678,"ABBOTT HOMEHEALTH, INC.","11030 ARROW RTS, UNIT 203B",RANCHO CUCAMONGA,91730,9099197206,550004713,Open,Home Health Agency,Investor - Corporation,,740,,,,,,
2024,2026-01-16T17:15:21Z,406361692,ADEPT HOSPICE CARE,"515 NEW JERSEY ST, STE G",REDLANDS,92373,(909)748-0010,550004712,Open,Hospice,,,,,36,,485666,592587,178665
2024,2026-01-16T17:15:21Z,406361696,LAM NURSING HEALTHCARE SERVICES INC,"14455 PARK AVE, SUITE E",VICTORVILLE,92392,4423279060,550004685,Open,Home Health Agency,Investor - Corporation,,2004,,,,,,
2024,2026-01-16T17:15:21Z,406361699,"ANGELS IN ROUTE, LLC","935 S MOUNT VERNON AVE, STE 103",COLTON,92324,909-496-4161,550004690,Open,Home Health Agency,Investor - Individual,,,,,,,,
2024,2026-01-16T17:15:21Z,406361744,"SAN BERNARDINO HOME HEALTH, INC.","600 N MOUNTAIN AVE, UNIT C202",UPLAND,91786,(909) 966-4852,550004738,Open,Home Health Agency,,,,,,,,,
2024,2026-01-16T17:15:21Z,406361758,"UNITY HOSPICE CARE, INC.","255 N D ST, STE 215",SAN BERNARDINO,92401,(909)443-7500,550004739,Open,Hospice,,,,,101,,2604903,2973624,1114422
2024,2026-01-16T17:15:21Z,406361770,"AZURE HOME HEALTH, INC.","2910 E INLAND EMPIRE BLVD, STE 101",ONTARIO,91764,9093608792,550004613,Open,Home Health Agency,Investor - Corporation,,,,,,,,
2024,2026-01-16T17:15:21Z,406361783,"DOCTORS HOME HEALTH SOUTHERN CALIFORNIA, INC","5662 PHILADELPHIA ST, STE 216",CHINO,91710,909-465-9002,550004589,Open,Home Health Agency,Investor - Corporation,0,976,,,,,,
2024,2026-01-16T17:15:21Z,406361798,"EXCEL HOSPICE, INC.","577 N D ST, STE 107A",SAN BERNARDINO,92401,909-999 7004,550004793,Open,Hospice,,,,0,142,,3489964,3493729,203917
2024,2026-01-16T17:15:21Z,406361806,DIGNITY HOSPICE,215 S LAUREL AVE,ONTARIO,91762,9099997919,550004764,Open,Hospice,,,,0,0,0,0,,-29977
2024,2026-01-16T17:15:21Z,406361807,"MARY OF JOY HOSPICE, INC.",4706 BROOKS ST,MONTCLAIR,91763,9094474440,550004763,Open,Hospice,,,,,69,,2121950,2695988,-22130
2024,2026-01-16T17:15:21Z,406361813,"AMALFI HOSPICE CARE, INC.","435 W ORANGE SHOW LN, STE 201 * 202",SAN BERNARDINO,92408,(909) 475-0688,550004888,Open,Hospice,,,,11,38,15789,602239,1450710,174262
2024,2026-01-16T17:15:21Z,406361818,CHERRY BLOSSOM HOSPICE,536 BARSTOW ROAD,BARSTOW,92311,7609792539,550003873,Open,Hospice,,,,0,20,,570855,817910,223560
2024,2026-01-16T17:15:21Z,406361873,"NEWLINE HOME HEALTH AND PALLIATIVE CARE, INC.",827 N LA CADENA DR,COLTON,92324,(909) 375-1232,550004833,Open,Home Health Agency,Investor - Corporation,,10386,,,,,,
2024,2026-01-16T17:15:21Z,406361899,BETA HOME HEALTH CARE INC,"705 E. VIRGINIA WAY, STE D",BARSTOW,92311,760-979-2068,550004961,Open,Home Health Agency,Investor - Corporation,,713,,,,,,
2024,2026-01-16T17:15:21Z,406361903,"RDA HOME HEALTH SERVICES, INC.","2130 N ARROWHEAD AVE, STE 202 B & D",SAN BERNARDINO,92405,9097132986,550004891,Open,Home Health Agency,Investor - Corporation,5,4972,,,,,,
2024,2026-01-16T17:15:21Z,406361920,ALLY HOSPICE,"202 E AIRPORT DR, STE 240",SAN BERNARDINO,92408,9093814400,550004965,Open,Hospice,,,,,13,,92869,93190,-91534
2024,2026-01-16T17:15:21Z,406361929,"KATTLEYA HOSPICE AND PALLIATIVE CARE, INC.","4959 PALO VERDE ST, STE 106-B",MONTCLAIR,91763,909-267-9762,550004950,Open,Hospice,,,,10,26,448013,421161,895750,118142
2024,2026-01-16T17:15:21Z,406361930,BETA HOSPICE CARE INC,"1525 N D ST, STE 10",SAN BERNARDINO,92405,9093477000,550004949,Open,Hospice,,,,4,170,56142,3180722,3604864,2113865
2024,2026-01-16T17:15:21Z,406361969,SIMA CORPORATE GROUP,"5050 PALO VERDE ST, STE 125",MONTCLAIR,91763,9099997091,550005028,Open,Home Health Agency,Investor - Corporation,,79,,,,,,
2024,2026-01-16T17:15:21Z,406362042,HI DESERT HOME HEALTH SERVICES,"6601 WHITE FEATHER RD, STE A5",JOSHUA TREE,92252,7603666424,240000246,Open,Home Health Agency,Investor - Corporation,541,1434,,,,,,
2024,2026-01-16T17:15:21Z,406362061,"DESERT VIEW HOSPICE, INC.","14338 PARK AVE, STE 4",VICTORVILLE,92392,8777982300,550005141,Open,Hospice,,,,0,290,0,6972860,7645675,217010
2024,2026-01-16T17:15:21Z,406362148,VNACARE,"2151 E CONVENTION CENTER WAY, STE 100",ONTARIO,91764,909-624-3574,550002655,Open,Hospice,,,,3,362,742632,8496973,10251421,-455341
2024,2026-01-16T17:15:21Z,406362231,"DEL ROSA HOSPICE AND PALLIATIVE CARE, INC.","69846 CA-111, STE D",RANCHO MIRAGE,92270,7609333000,550005221,Open,Hospice,,,,3,284,6331,3204273,3189128,589823
2024,2026-01-16T17:15:21Z,406362558,CORE HEALTHCARE,"3811 SCHAEFER AVE, STE E",CHINO,91710,8002007177,550005354,Open,Hospice,,,,2,120,11468,2302722,2295269,-107615
2024,2026-01-16T17:15:21Z,406362614,COLORADO RIVER HOME HEALTH,"1406 BAILEY AVE, SUITE H",NEEDLES,92363,(909) 278-8343,550004837,Open,Home Health Agency,Investor - Corporation,,113,,,,,,
2024,2026-01-16T17:15:21Z,406362626,"BELLVIEW HOSPICE CARE, INC.","255 N. D STREET, SUITE 214",SAN BERNARDINO,92401,9518674039,550003788,Open,Hospice,,,,2,96,7876,1644906,1959697,-103192
2024,2026-01-16T17:15:21Z,406362629,DIVINE ANGELS HOSPICE,4712 BROOKS ST,MONTCLAIR,91763,9093993323,550004557,Open,Hospice,,,,1,45,22261,544955,597199,2249
2024,2026-01-16T17:15:21Z,406362630,"AMAZING GRACE HOSPICE, INC.","9892 I AVE, SUITE 5 & 6",HESPERIA,92345,760-530-6240,550004539,Open,Hospice,,,,6,87,271052,1784050,2055968,297448
2024,2026-01-16T17:15:21Z,406362632,ANGELICARE HOSPICE,"12598 CENTRAL AVE, STE 212",CHINO,91710,888-552-3202,550004528,Open,Hospice,,,,0,89,0,1349704,1397726,41631
2024,2026-01-16T17:15:21Z,406362637,"WETHERBY HOSPICE CARE, INC.",167 N 3RD AVE SUITE E,UPLAND,91786,9099996186,550004825,Open,Hospice,,,,,44,,1110559,1110559,73231
2024,2026-01-16T17:15:21Z,406362641,"ARCHANGEL HOSPICE, LLC","57475 TWENTYNICE PALMS HWY, SUITE 103",YUCCA VALLEY,92284,(760)820-1742,550005044,Open,Hospice,,,,,,,,,
2024,2026-01-16T17:15:21Z,406362681,"ST. FRANCIS HOME HEALTH AGENCY, INC.","10970 ARROW RTE, SUITE 205",RANCHO CUCAMONGA,91730,9099897700,550005542,Open,Home Health Agency,Investor - Corporation,123,869,,,,,,
2024,2026-01-16T17:15:21Z,406362726,CALPRO CARE HOME HEALTH,"4959 PALO VERDE ST, 206C-1",MONTCLAIR,91763,9096243339,550005563,Open,Home Health Agency,Investor - Corporation,,3103,,,,,,
2024,2026-01-16T17:15:21Z,406362780,"AVILA HOSPICE, INC.","167 N 3RD AVE, SUITE O",UPLAND,91786,9099313118,550005610,Open,Hospice,,,,2,56,34000,1500000,1425000,109000
2024,2026-01-16T17:15:21Z,406362791,"CARELIFE HOSPICE, INC.",24674 REDLANDS BLVD,LOMA LINDA,92354,9515212273,550005664,Closed,Hospice,,,,,,,,,
2024,2026-01-16T17:15:21Z,406362804,"LOVING HANDS HOSPICE, LLC.","363 W 6TH ST, SUITE 6",SAN BERNARDINO,92401,909-999-5540,550005665,Open,Hospice,,,,1,15,350,403400,1802995,157611
